Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
5;;0.037;;0.6;0.5;-0.3;0.1;0.4;-0.3;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;u_x;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_x;0.6;0.5;-0.3;0.0;-1.3;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;0.6;0.5;-0.3;0.0;-1.3;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;0.6;0.5;-0.3;0.0;-1.3;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;0.6;0.5;-0.3;0.0;-1.3;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;0.6;0.5;-0.3;0.0;-1.3;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;0.6;0.5;-0.3;0.0;-1.3;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;0.6;0.5;-0.3;0.1;2.0;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.6;0.5;-0.3;0.1;2.0;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.6;0.5;-0.3;0.0;-1.3;-0.4;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.7;0.0;-2.1;1.7;-1.0;-0.7;-0.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.7;0.0;-2.1;1.7;-1.0;-0.7;-0.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;2.8;0.0;-2.2;1.8;-1.1;-0.5;-0.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.8;0.0;0.0;0.8;-2.6;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.8;0.0;0.0;0.8;-2.6;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;0.8;0.0;0.0;0.8;-2.6;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_y;2.9;0.0;-2.2;1.9;-1.3;-0.3;0.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_z;2.8;0.0;-2.0;2.0;-1.6;0.1;0.7;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;0.8;0.0;0.0;0.8;-2.6;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;0.8;0.0;0.0;0.8;-2.6;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;0.8;0.0;0.0;0.8;-2.6;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;2.9;0.0;0.0;2.0;0.0;1.5;1.6;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-2.2;0.0;-2.6;-1.3;-1.9;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;4.5;0.0;0.2;4.5;0.0;-1.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;4.7;0.0;0.3;4.7;0.0;0.1;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.6;-0.1;0.6;0.2;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.6;-0.1;0.6;0.2;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;0.6;-0.1;0.6;0.2;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_y;0.6;-0.1;0.6;0.2;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;u_z;4.7;0.0;0.3;4.7;0.0;0.1;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;0.6;-0.1;0.6;0.2;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_z;0.6;-0.1;0.6;0.2;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.7;0.0;0.6;4.7;0.0;3.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;0.0;0.0;0.0;-3.4;0.1;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;5.7;-0.1;0.2;5.7;0.0;-0.4;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.5;-0.1;0.5;0.1;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.5;-0.1;0.5;0.1;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;0.5;-0.1;0.5;0.1;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;0.5;-0.1;0.5;0.1;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_z;5.7;-0.1;0.2;5.7;0.0;0.1;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;0.5;-0.1;0.5;0.1;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_z;0.5;-0.1;0.5;0.1;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;5.7;0.0;0.5;5.7;0.0;3.3;0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;0.0;0.0;0.0;-3.7;0.1;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;2.7;0.0;0.2;2.7;0.0;-0.6;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;2.9;0.0;0.2;2.8;0.0;0.1;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.5;-0.1;0.5;0.1;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.5;-0.1;0.5;0.1;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;0.5;-0.1;0.5;0.1;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;0.5;-0.1;0.5;0.1;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;u_z;2.9;0.0;0.2;2.8;0.0;0.1;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;0.5;-0.1;0.5;0.1;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_z;0.5;-0.1;0.5;0.1;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.9;0.0;0.5;2.8;0.0;1.8;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;0.0;0.0;0.0;-2.0;0.1;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;0.9;0.0;0.3;-0.8;0.0;0.2;0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;0.9;0.0;0.3;-0.8;0.0;0.2;0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;u_y;0.9;-0.1;0.4;-0.9;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_y;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_z;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;u_z;0.9;-0.1;0.4;-0.9;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;1.3;-0.1;0.0;1.3;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;1.3;0.0;0.4;1.3;0.0;0.6;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.1;0.0;-0.9;0.0;-2.5;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;1.3;1.3;0.0;0.2;-0.3;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;3.2;1.3;0.1;2.9;-0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;3.2;1.3;0.1;2.9;-0.1;-3.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.005;;3.8;1.3;0.1;3.6;0.0;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;1.3;1.3;0.0;0.2;-0.3;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;1.3;1.3;0.0;0.2;-0.3;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;1.3;1.3;0.0;0.2;-0.3;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;1.3;1.3;0.0;0.2;-0.3;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;1.3;1.3;0.0;0.2;-0.3;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.165;φ_z;1.5;1.3;0.0;0.7;-0.2;-2.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;6.5;1.2;0.1;6.3;0.2;-4.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
