Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
119;52;5.000;γ_xv;0.00;0.03;-0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.000;κ_x;0.00;0.02;-0.06;310.2;2.2;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;1.000;κ_x;0.00;-0.02;0.06;-310.2;2.2;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_u;0.00;0.00;0.00;0.0;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_u;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_v;0.00;0.00;0.00;0.0;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_v;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.10;310.2;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;;;0.00;-0.03;-0.10;-310.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
120;63;0.000;;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.150;ε_x;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;ε_x;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;γ_xy;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xy;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xz;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;γ_xz;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_x;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_x;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_y;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_y;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_z;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_z;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.02;0.00;-0.01;-0.4;1.5;0.1;Beam | 1 - IPE 500 | L : 0.150 m
120;;;;-0.02;0.00;-0.01;-0.4;1.5;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
121;62;0.000;;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;;0.00;0.03;-0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;62;0.000;ε_x;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;ε_x;0.00;0.00;0.00;0.0;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xu;0.00;0.03;-0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xu;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xv;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xv;0.00;0.03;-0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.000;κ_x;0.00;0.02;-0.06;310.1;2.2;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;1.000;κ_x;0.00;-0.02;0.06;-310.1;2.2;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_u;0.00;0.00;0.00;0.0;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_u;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_v;0.00;0.00;0.00;0.0;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_v;0.00;-0.03;0.10;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.10;310.1;3.4;9.6;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;;;0.00;-0.03;-0.10;-310.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
122;76;0.000;;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;ε_x;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;ε_x;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.495;γ_xy;-0.02;0.00;-0.01;0.3;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;γ_xy;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xz;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;γ_xz;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_x;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_x;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_y;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_y;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_z;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_z;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.01;0.6;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-0.02;0.00;-0.01;0.1;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;62;0.000;ε_x;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;ε_x;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.412;γ_xy;-0.02;0.00;-0.01;0.3;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xy;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xz;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xz;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_x;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_x;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_y;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_y;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_z;-0.02;0.00;-0.01;0.1;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_z;-0.02;0.00;-0.01;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.01;0.6;1.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;;;-0.02;0.00;-0.01;0.1;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
124;84;0.000;;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;57;5.000;ε_x;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;ε_x;0.00;0.00;0.00;-0.3;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xu;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xu;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xv;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xv;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.000;κ_x;0.00;0.03;-0.10;848.5;3.6;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;1.000;κ_x;0.00;-0.03;0.10;-848.9;3.6;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_u;0.00;0.00;0.00;-0.3;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;κ_u;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_v;0.00;0.00;0.00;-0.3;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;κ_v;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;848.5;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;;;0.00;-0.05;-0.16;-848.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
125;85;0.000;;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;58;5.000;ε_x;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;ε_x;0.00;0.00;0.00;0.3;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xu;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xu;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xv;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xv;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.000;κ_x;0.00;0.03;-0.10;859.6;3.6;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;1.000;κ_x;0.00;-0.03;0.10;-859.1;3.6;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_u;0.00;0.00;0.00;0.3;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;κ_u;0.00;0.05;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_v;0.00;0.00;0.00;0.3;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;κ_v;0.00;-0.05;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;859.6;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;;;0.00;-0.05;-0.16;-859.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
126;86;0.000;;0.00;-0.04;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;;0.00;0.04;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;59;5.000;ε_x;0.00;0.04;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;ε_x;0.00;0.00;0.00;0.8;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xu;0.00;0.04;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xu;0.00;-0.04;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xv;0.00;-0.04;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xv;0.00;0.04;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.000;κ_x;0.00;0.03;-0.10;849.0;3.6;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;1.000;κ_x;0.00;-0.03;0.10;-847.9;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_u;0.00;0.00;0.00;0.8;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;κ_u;0.00;0.04;-0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_v;0.00;0.00;0.00;0.8;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;κ_v;0.00;-0.04;0.16;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;849.0;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;;;0.00;-0.04;-0.16;-847.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
127;87;0.000;;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;60;5.000;ε_x;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;ε_x;0.00;0.00;0.00;0.9;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xu;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xu;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xv;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xv;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.000;κ_x;0.00;0.03;-0.10;848.7;3.6;10.4;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;1.000;κ_x;0.00;-0.03;0.10;-847.5;3.6;10.4;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_u;0.00;0.00;0.00;0.9;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;κ_u;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_v;0.00;0.00;0.00;0.9;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;κ_v;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;848.7;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;;;0.00;-0.04;-0.16;-847.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
128;69;0.000;;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;0.000;ε_x;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;ε_x;0.00;0.00;0.00;2.1;5.6;16.8;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xu;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xu;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xv;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xv;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.000;κ_x;0.00;0.03;-0.10;852.3;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;1.000;κ_x;0.00;-0.03;0.10;-849.6;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_u;0.00;0.00;0.00;2.1;5.6;16.8;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;κ_u;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_v;0.00;0.00;0.00;2.1;5.6;16.8;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;κ_v;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;852.3;5.6;16.8;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;;;0.00;-0.04;-0.16;-849.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
129;30;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;30;0.000;ε_x;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;ε_x;0.00;0.00;0.00;1.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;4.000;κ_x;0.00;0.01;-0.05;228.2;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;1.000;κ_x;0.00;-0.01;0.05;-226.1;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_u;0.00;0.00;0.00;1.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;κ_u;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_v;0.00;0.00;0.00;1.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;κ_v;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;228.2;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;;;0.00;-0.02;-0.08;-226.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
130;71;0.000;;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;71;0.000;ε_x;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;ε_x;0.00;0.00;0.00;1.2;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xu;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xu;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xv;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xv;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;4.000;κ_x;0.00;0.03;-0.10;849.4;3.6;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;1.000;κ_x;0.00;-0.03;0.10;-847.9;3.6;10.8;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_u;0.00;0.00;0.00;1.2;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;κ_u;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_v;0.00;0.00;0.00;1.2;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;κ_v;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;849.4;5.6;16.9;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;;;0.00;-0.05;-0.16;-847.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
131;72;0.000;;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;72;0.000;ε_x;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;ε_x;0.00;0.00;0.00;0.6;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xu;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xu;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xv;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xv;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;4.000;κ_x;0.00;0.03;-0.10;859.4;3.6;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;1.000;κ_x;0.00;-0.03;0.10;-858.8;3.6;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_u;0.00;0.00;0.00;0.6;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;κ_u;0.00;-0.05;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_v;0.00;0.00;0.00;0.6;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;κ_v;0.00;0.05;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;859.4;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;;;0.00;-0.05;-0.16;-858.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
132;73;0.000;;0.00;-0.04;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;;0.00;0.04;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;73;0.000;ε_x;0.00;-0.04;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;ε_x;0.00;0.00;0.00;0.1;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xu;0.00;0.04;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xu;0.00;-0.04;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xv;0.00;-0.04;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xv;0.00;0.04;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;4.000;κ_x;0.00;0.03;-0.10;848.4;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;1.000;κ_x;0.00;-0.03;0.10;-848.4;3.6;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_u;0.00;0.00;0.00;0.1;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;κ_u;0.00;-0.04;0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_v;0.00;0.00;0.00;0.1;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;κ_v;0.00;0.04;-0.16;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;848.4;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;;;0.00;-0.04;-0.16;-848.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
133;74;0.000;;0.00;-0.04;0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;;0.00;0.04;-0.16;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
